median11, ssc_name, ssc2011
32699.38122,"Loxton",40383
36959.76471,"Louth Bay",40378
39429.48148,"Lucindale",40385
36291.47826,"Macclesfield (SA)",40389
38637.55224,"Lyndoch",40386
53573.0,"Lynton",40387
32159.11111,"Lyrup",40388
43998.12531,"Magill",40391
29671.45679,"Maitland (SA)",40392
28548.0,"Mannanarie",40395
49998.0,"Manningham",40396
40630.35294,"North Brighton",40504
36271.52941,"Mallala",40393
28136.23529,"Mannum",40397
49636.88889,"Marino",40403
33314.66667,"Manoora (SA)",40398
27932.54106,"Mansfield Park",40399
39858.6599,"Marion",40404
18310.5,"Marion Bay (SA)",40405
21398.0,"Marama",40400
43776.57143,"Marananga",40401
35526.94737,"Marden",40402
37041.33333,"Marrabel",40408
64948.0,"Marree",40409
52489.66667,"Marryatville",40410
35373.0,"Maslin Beach",40411
37648.0,"Thebarton",40720
30356.69565,"McCracken",40414
41603.91398,"Meadows",40417
66979.25,"Medindie",40418
63128.0,"Medindie Gardens",40419
33358.0,"Melrose (SA)",40420
41483.40373,"Melrose Park (SA)",40421
28973.45455,"Meningie",40422
35654.66667,"Menzies (SA)",40423
31395.61905,"Middleton (SA)",40424
41159.02362,"Mile End",40427
0.0,"Mile End South",40428
29733.71429,"Millicent",40429
34206.82353,"Mingbool",40431
33436.0,"Minnipa",40433
23168.68966,"Moonta",40447
28953.50459,"Minlaton",40432
28993.71429,"Moonta Bay",40448
33748.0,"Mintaro",40434
50908.0,"Miranda (SA)",40435
55792.08602,"Mitcham (SA)",40436
32006.99705,"Mitchell Park (SA)",40437
39498.73892,"Moana",40438
39319.42857,"Moculta",40439
35579.96126,"Modbury",40440
32881.33333,"Monarto South",40444
33490.34234,"Monash (SA)",40445
43931.33333,"Montacute",40446
23059.11111,"Moonta Mines",40449
42020.72727,"Moorak",40450
26893.45455,"Moorook South",40451
48828.0,"Moppa",40452
22906.49057,"Morgan",40453
39049.9037,"Mount Barker (SA)",40456
42043.2381,"Mount Barker Springs",40457
34239.89189,"Mount Compass",40459
39018.27027,"Mount Crawford",40460
35078.45289,"Mount Gambier",40461
24323.0,"Tiddy Widdy Beach",40724
51711.63636,"Mount George (SA)",40462
63579.57895,"Mount Osmond",40463
36348.0,"Tintinara",40725
35788.0,"Mount Pleasant (SA)",40464
36214.66667,"Mount Schank",40465
61057.84848,"Toorak Gardens",40727
39765.14286,"Mount Torrens",40466
36185.5,"Mundulla",40468
25830.70677,"Munno Para",40469
25148.0,"Munno Para Downs",40470
39005.49386,"Munno Para West",40471
39598.0,"Mullaquana",40467
30179.0559,"Murray Bridge",40472
34259.81102,"Murray Bridge East",40473
34141.93939,"Murtho",40474
47734.2069,"Mylor",40475
32938.16393,"Mypolonga",40476
31059.86441,"Myponga",40477
56903.44554,"Myrtle Bank (SA)",40478
48335.78626,"Nailsworth",40479
36229.81818,"Naracoorte",40483
26852.34783,"Narrung (SA)",40484
30108.0,"Nelshaby",40485
30454.66667,"Nene Valley",40486
18148.0,"Nepabunna",40487
27003.07246,"Nepean Bay",40488
58448.0,"Netherby (SA)",40489
49548.0,"New Port",40491
23059.11111,"New Residence",40492
30441.82716,"New Town (SA)",40493
36984.08563,"Newton",40494
0.0,"Ngarkat",40495
24683.13514,"Nildottie",40496
40062.28571,"Ninnes",40497
36348.0,"Noarlunga Centre",40498
0.0,"Old Calperum",40522
33815.65799,"Noarlunga Downs",40499
29779.57895,"Nora Creina",40500
43784.93694,"North Haven (SA)",40505
23538.2439,"North Moonta",40506
28591.33333,"Normanville (SA)",40501
41411.15789,"North Plympton",40507
32720.09302,"North Shields",40508
36148.0,"Northern Heights",40509
57048.0,"North Adelaide",40502
30477.03226,"North Beach (SA)",40503
42631.33333,"Norton Summit",40512
52259.86869,"Norwood (SA)",40513
39956.95522,"Novar Gardens",40514
38552.60829,"Nuriootpa",40515
40997.73545,"O'Halloran Hill",40516
30337.61039,"O'Sullivan Beach",40517
45403.17241,"Oakbank",40518
34410.7451,"Old Noarlunga",40523
39728.0,"Old Reynella",40524
0.0,"Olympic Dam",40525
46194.80851,"One Tree Hill",40526
43133.02674,"Onkaparinga Hills",40527
20314.66667,"Oodnadatta",40528
17628.0,"Outer Harbor",40532
40459.62791,"Ovingham",40533
60799.06383,"Daglish",50196
31922.46809,"Owen",40534
35724.0,"Padthaway",40535
47008.0,"Paechtown",40536
27681.33333,"Paisley",40537
20423.0,"Palmer (SA)",40538
34607.76096,"Para Vista",40542
37434.88525,"Paradise (SA)",40544
4460.344828,"Parafield",40545
45188.0,"Paracombe",40543
30848.0,"Parafield Gardens",40546
31148.0,"Parilla",40549
34298.0,"Paringa",40550
34903.15818,"Paralowie",40547
25948.0,"Parham",40548
42105.14286,"Pasadena",40557
17064.66667,"Paskeville",40558
36348.0,"Paris Creek",40551
36624.59574,"Park Holme",40552
53127.53668,"Parkside (SA)",40553
26381.33333,"Parndana",40554
45107.73154,"Payneham",40559
24462.28571,"Parrakie",40555
30776.57143,"Paruna",40556
20098.0,"Peake",40561
33442.11765,"Pekina",40562
24214.66667,"Penfield",40563
30281.33333,"Penneshaw",40565
29542.47005,"Pennington",40566
39273.0,"Penola",40567
31980.0,"Penong",40568
40206.06452,"Penrice",40569
26910.96296,"Perlubie",40570
20291.51145,"Peterborough (SA)",40571
38670.09026,"Plympton",40576
39755.76699,"Plympton Park",40577
31148.0,"Point Lowly",40578
16685.5,"Point Pearce",40579
24948.0,"Point Turton",40580
31939.52216,"Pooraka",40581
33548.0,"Port Adelaide",40582
57857.09091,"Minyirr",50507
35025.9661,"Port Augusta",40583
39216.25397,"Port Augusta West",40584
29120.88136,"Port Broughton",40585
28220.59259,"Port Elliot",40586
31928.0,"Port Flinders",40587
21490.85714,"Port Germein",40588
28158.0,"Port Hughes",40589
36482.6117,"Port Lincoln",40590
33783.61644,"Port Macdonnell",40591
38439.30435,"Port Noarlunga",40595
37837.58333,"Port Noarlunga South",40596
26938.47619,"Port Pirie",40598
45448.0,"Port Paterson",40597
32906.82353,"Port Pirie South",40599
20939.70507,"Port Pirie West",40600
26559.76471,"Port Victoria",40601
32972.5614,"Port Wakefield",40603
33574.66667,"Port Willunga",40604
47258.06369,"Prospect (SA)",40606
29020.72727,"Price",40605
38081.33333,"Prospect Hill",40607
24214.66667,"Punyelroo",40608
32223.86207,"Redhill",40612
42064.22276,"Redwood Park",40613
15548.0,"Regency Park",40614
26156.0,"Snowtown",40675
29187.61661,"Renmark",40615
30915.16418,"Renmark North",40616
33289.17647,"Renmark South",40617
33370.58065,"Renmark West",40618
29896.14815,"Renown Park",40619
34884.61202,"Reynella",40620
34343.83333,"Robe",40629
35932.0,"Rudall",40640
20595.05882,"Robertstown",40630
33511.63636,"Rocky Camp",40631
65821.13433,"Rose Park",40632
38331.50515,"Roseworthy",40634
57509.11111,"Rosslyn Park",40635
27171.52941,"Saddleworth",40641
28452.05904,"Salisbury (SA)",40642
44072.63768,"Seacliff Park",40653
32633.71429,"Seacombe Gardens",40654
28562.68927,"Salisbury Downs",40643
34135.53388,"Salisbury East",40644
45197.12281,"Seacombe Heights",40655
41976.7234,"Salisbury Heights",40645
28277.24394,"Salisbury North",40646
33832.41558,"Seaford (SA)",40656
34262.58333,"Salisbury Park",40647
34177.12621,"Salisbury Plain",40648
0.0,"Salisbury South",40649
37648.0,"Sandy Creek (SA)",40650
48166.18182,"Scott Creek",40651
52253.36913,"Seacliff",40652
41805.85124,"Seaford Meadows",40657
39112.07767,"Seaford Rise",40658
34012.75196,"Seaton (SA)",40659
45439.6129,"Seaview Downs",40660
43911.63636,"Sefton Park",40661
40854.66667,"Sevenhill",40667
35430.35294,"Shea-Oak Log",40668
39127.87421,"Willunga",40804
44258.6383,"Sheidow Park",40669
24771.80952,"Solomontown",40676
28331.33333,"Wolseley",40816
31058.34483,"Sherwood (SA)",40670
31759.76471,"Southend",40680
32812.0,"Springton",40683
41839.29917,"Woodcroft (SA)",40818
36687.13043,"Spalding (SA)",40681
59578.43478,"Springfield (SA)",40682
54000.63158,"Woodforde",40819
41168.31746,"St Agnes (SA)",40684
58790.10526,"St Georges",40685
34454.91244,"St Marys (SA)",40686
45416.29268,"St Morris",40687
25081.33333,"Stansbury",40690
57942.01198,"St Peters (SA)",40688
34614.66667,"Stanley Flat",40689
60094.66667,"Stirling (SA)",40692
51254.66667,"Summertown",40700
27730.85714,"Sunlands",40701
28236.0,"Sunnyside (SA)",40702
40392.44444,"Surrey Downs",40703
42736.57143,"Stirling North",40693
40704.75676,"Suttontown",40704
39429.48148,"Swanport",40705
29414.66667,"Stockport",40694
40822.4186,"Stockwell",40695
62471.80952,"Stonyfell",40696
24214.66667,"Woodleigh (SA)",40820
36067.82759,"Strathalbyn (SA)",40697
31318.4918,"Streaky Bay",40698
32815.92453,"Sturt (SA)",40699
39728.0,"Woodville (SA)",40823
25775.81457,"Tailem Bend",40706
33228.0,"Taldra",40707
30130.6087,"Tantanoola",40708
25002.54545,"Taplan",40711
21210.82723,"Woodville Gardens",40824
42064.55629,"Tanunda",40709
27854.66667,"Taperoo",40710
34554.89655,"Taylorville",40715
50090.85714,"Teringie",40718
15661.04348,"Terowie",40719
43823.0,"Thevenard",40721
27508.0,"Thompson Beach",40722
55270.22222,"Torrens Park",40728
39065.29323,"Torrensville",40729
29343.91837,"Woodville North",40825
27936.23529,"Tickera",40723
38245.2973,"Woodville Park",40826
40031.33333,"Tooperang",40726
40464.66667,"Trott Park",40732
34483.84906,"Truro",40733
38298.0,"Tulka",40734
32228.0,"Tumby Bay",40735
28271.40426,"Tungkillo",40736
58549.5625,"Tusmore",40737
35533.54217,"Two Wells",40738
46314.66667,"Uleybury",40739
38980.91139,"Underdale",40740
33900.94118,"Ungarra",40741
52849.2605,"Unley",40742
67567.40299,"Unley Park",40743
40032.21053,"Woodville South",40827
43498.0,"Upper Hermitage",40744
53648.0,"Upper Sturt",40745
44069.21212,"Uraidla",40746
56401.7037,"Urrbrae",40747
37240.70386,"Woodville West",40828
45814.66667,"Verdun",40751
27738.93656,"Victor Harbor",40752
30098.23474,"Waikerie",40756
31333.71429,"Wool Bay",40829
33131.05085,"Virginia (SA)",40753
44886.2716,"Vista",40754
30157.52381,"Vivonne Bay",40755
19935.5,"Western Flat",40792
33337.47368,"Waitpinga",40757
55414.66667,"Walkerville (SA)",40759
18870.22222,"Walker Flat",40758
38774.66667,"Whites Valley",40793
25488.56225,"Wallaroo (SA)",40761
22323.75758,"Wallaroo Mines",40762
46870.35294,"West Beach (SA)",40785
28548.0,"Wallaroo Plain",40763
14248.0,"Wami Kata",40764
27103.55556,"Wanbi",40765
36042.11765,"Wandearah East",40766
37961.7931,"Wandilo",40767
30985.5,"Warramboo",40773
36868.0,"Wasleys",40774
23943.18072,"Waterloo Corner",40776
34748.0,"Waterloo (SA)",40775
53248.0,"Woomera",40830
37214.66667,"Wattle Range",40779
28066.51852,"Wauraltee",40780
52210.62626,"Wayville",40781
33588.81633,"Welland",40782
24112.70588,"Wellington (SA)",40783
43634.41975,"West Lakes",40788
45461.68421,"West Lakes Shore",40789
36010.33766,"West Richmond",40790
51911.88889,"Westbourne Park",40791
45140.72727,"Worrolong",40831
36505.57576,"Whitwarta",40794
45550.8777,"Whyalla Playford",40798
41158.0,"Wudinna",40832
46608.21505,"Whyalla",40795
51396.48485,"Whyalla Jenkins",40796
32133.93272,"Whyalla Norrie",40797
26620.51732,"Whyalla Stuart",40799
38623.0,"Wild Dog Valley (SA)",40800
27741.10345,"Willalooka",40801
39667.64286,"Willaston",40802
39985.15847,"Williamstown (SA)",40803
38495.82609,"Willunga Hill",40805
39100.94118,"Willunga South",40806
33531.33333,"Willyaroo",40807
27148.0,"Wunkar",40833
34448.0,"Wilmington",40808
27748.0,"Windsor (SA)",40809
37301.09973,"Windsor Gardens",40810
24076.0,"Wingfield",40811
33120.41379,"Winkie",40812
29257.09091,"Wirrabara",40813
25035.7193,"Wirrina Cove",40814
36608.0,"Wistow",40815
39760.5,"Woodchester",40817
31460.0,"Woods Point (SA)",40821
40948.0,"Woodside (SA)",40822
43858.07194,"Wynn Vale",40834
29312.70588,"Yacka",40835
23913.21739,"Yongala",40842
28597.0566,"Yorketown",40843
44148.0,"The Lakes",50762
23174.66667,"Younghusband",40844
30974.66667,"Yumali",40845
35414.66667,"Yunta",40846
43068.0,"Abbey",50001
33748.0,"Acton Park (WA)",50002
34512.70588,"Ajana",50003
44118.78652,"Albany",50004
41507.375,"Alexander Heights",50005
62547.0991,"Alfred Cove",50006
46376.57143,"Allanson",50007
44767.04762,"Ambergate",50008
42125.77778,"Amelup",50009
46376.57143,"Anketell",50010
54147.69512,"Aveley",50025
68444.21212,"Applecross",50011
59368.09132,"Ardross",50012
42510.96296,"Argyle (WA)",50013
33527.45042,"Armadale (WA)",50014
30675.27273,"Arrowsmith East",50015
23548.0,"Arthur River (WA)",50016
55472.09639,"Ascot (WA)",50017
46200.63158,"Ashby (WA)",50018
40596.78049,"Ashfield (WA)",50019
61254.81818,"Attadale",50020
53768.48872,"Atwell",50021
59905.22714,"Aubin Grove",50022
29167.04762,"Augusta",50023
47063.15152,"Australind",50024
0.0,"Avon Valley National Park",50026
32664.66667,"Badgingarra",50027
35583.29412,"Bakers Hill",50028
44161.70826,"Balcatta",50029
54105.62004,"Baldivis",50030
45708.0,"Beresford",50061
33732.75073,"Balga",50031
42285.89649,"Ballajura",50033
49369.60665,"Bertram",50062
27092.0,"Balingup",50032
87269.95122,"Baynton (WA)",50043
35148.0,"Bally Bally",50034
54607.09091,"Bandy Creek",50035
51122.60317,"Banjup",50036
45565.44548,"Banksia Grove",50037
37685.14286,"Beachlands",50046
34961.33333,"Beacon",50047
39250.32558,"Barragup",50038
60398.0,"Baskerville",50039
48752.36364,"Bassendean (WA)",50040
54860.73585,"Bateman",50041
0.0,"Baudin",50042
37514.66667,"Bayonet Head",50044
45473.4902,"Beaconsfield (WA)",50048
48394.66667,"Drummond Cove",50226
51530.01635,"Bayswater (WA)",50045
38937.07563,"Beckenham",50049
50324.20818,"Bedford",50050
59170.22222,"Belhus",50056
40841.20388,"Bellevue (WA)",50057
54168.83333,"Bedfordale",50051
39681.47368,"Beechboro",50052
50843.42484,"Beeliar",50053
32983.29412,"Bejoording",50054
46057.22509,"Beldon",50055
46488.0,"Belmont (WA)",50058
31148.0,"Bencubbin",50059
32169.66247,"Bentley (WA)",50060
26988.0,"Beverley (WA)",50063
50824.92308,"Bibra Lake",50064
56126.57143,"Bickley",50065
59297.43182,"Bicton",50066
46960.2449,"Brockman",50092
34398.0,"Big Grove",50067
48976.57143,"Bilingurr",50068
33170.22222,"Bindi Bindi",50069
33798.98039,"Bindoon",50070
48638.90909,"Binningup",50071
46958.81081,"Bluff Point",50072
78078.0,"Boddington",50073
35302.02299,"Brookdale (WA)",50093
22481.33333,"Bolgart",50074
33098.0,"Bonniefield",50075
0.0,"Boodarie",50076
55958.6383,"Booragoon",50077
0.0,"Boranup",50078
21862.28571,"Broomehill Village",50098
32688.74074,"Broomehill West",50099
50269.07623,"Boulder",50079
32035.80488,"Bouvard",50080
41981.33333,"Bovell",50081
27681.33333,"Bowes",50082
54288.0,"Boya",50083
38980.09877,"Boyanup",50084
31070.38806,"Boyup Brook",50085
29934.66667,"Bremer Bay",50086
50393.36082,"Brentwood (WA)",50087
31376.57143,"Bridgetown",50088
50877.41176,"Brigadoon",50089
37473.98425,"Broadwater (WA)",50090
71041.75,"Broadwood",50091
34831.33333,"Brookhampton",50094
29828.59701,"Brookton",50095
42421.13433,"Broome",50096
33984.36364,"Broomehill East",50097
36719.42857,"Brown Range",50100
31631.72093,"Bruce Rock",50101
35402.54545,"Brunswick (WA)",50102
88734.37771,"Bulgarra",50103
52015.70833,"Bull Creek (WA)",50104
99042.33962,"Bullfinch",50106
35048.0,"Bullaring",50105
45196.7395,"Bullsbrook",50107
58387.81481,"Burns Beach",50112
52193.94595,"Bunbury (WA)",50108
88619.64179,"Bunjil",50109
39814.66667,"Buntine",50110
46228.0,"Burekup",50111
37442.73684,"Burracoppin",50113
48116.42105,"Butler (WA)",50117
103081.3333,"Burrup",50114
57232.55285,"Burswood",50115
30297.09091,"Busselton",50116
47563.95745,"Byford",50118
56168.98765,"Cable Beach",50119
68969.73913,"Ainslie",80002
35348.0,"Cadoux",50120
31890.85714,"Calingiri",50121
33488.0,"Calista",50122
0.0,"Canning Mills",50126
67815.64706,"Amaroo (ACT)",80003
18329.39535,"Camballin",50123
37297.8452,"Camillo",50124
45262.28571,"Canna",50125
42334.34146,"Cloverdale",50160
52335.26246,"Canning Vale",50127
38267.04762,"Cannington",50128
75440.85714,"Aranda",80004
38466.51852,"Cape Burney",50129
36259.86441,"Capel",50130
46228.0,"Carabooda",50131
38382.78261,"Carbunup River",50132
43628.0,"Cardiff (WA)",50133
51324.0,"Cardup",50134
33620.13115,"Carey Park",50135
58091.60313,"Carine",50136
47350.89855,"Carlisle",50137
50648.0,"Carmel",50138
35698.0,"Carnamah",50139
34367.04762,"Carnarvon",50140
59090.85714,"Banks",80005
51705.14286,"Carramar (WA)",50141
42068.0,"Carrarang",50142
41524.78571,"Castletown",50143
46022.4186,"Casuarina (WA)",50144
27748.0,"Catterick",50145
32386.09524,"Centennial Park (WA)",50147
28028.0,"Cervantes",50148
44224.02339,"Caversham",50146
35948.0,"Chadwick",50149
41075.27273,"Chapman Hill",50152
48879.14754,"Cockburn Central",50161
43247.0099,"Chidlow",50153
41853.88235,"Chittering",50154
58014.66667,"Churchlands",50155
46200.63158,"College Grove",50162
42008.75949,"Collie (WA)",50163
36348.0,"Collingwood Heights",50164
80167.5122,"City Beach",50156
38238.90909,"Clackline",50157
63607.79381,"Claremont (WA)",50158
37090.85714,"Collingwood Park (WA)",50165
59118.10309,"Como (WA)",50166
37065.24138,"Condingup",50167
50563.07538,"Coogee (WA)",50170
33878.0,"Cookernup",50171
89214.66667,"Cooladar Hill",50172
39837.25081,"Coolbellup",50173
68569.42857,"Coolbinia",50174
37619.11111,"Coolgardie (WA)",50175
37799.16279,"Cooloongup",50176
35548.0,"Coolup",50177
42588.0,"Coomalbidgup",50178
60865.08543,"Conder",80020
32448.0,"Coondle",50179
39814.66667,"Coorow",50180
34348.0,"Coral Bay",50181
34862.28571,"Corrigin",50182
75872.19355,"Cottesloe",50184
39605.83133,"Cowaramup",50185
44865.64706,"Craigie (WA)",50186
31969.05263,"Cranbrook (WA)",50187
81232.94624,"Dalkeith",50198
38743.50562,"Crawley",50188
31502.54545,"Cuballing",50189
29328.0,"Cue",50190
24957.52381,"Dale",50197
43776.57143,"Dalwallinu",50199
50449.98675,"Dalyellup",50200
94165.82178,"Dampier",50201
17879.03448,"Dampier Peninsula",50202
36474.82927,"Dandaragan",50203
32723.75758,"Dangin",50204
51261.20755,"Darling Downs",50209
56237.3401,"Darlington (WA)",50210
58448.0,"Davenport (WA)",50211
37946.2684,"Dawesville",50212
35104.52174,"Deanmill",50213
49796.27586,"Deepdale",50214
33555.40741,"Denham",50215
30737.47368,"Denmark",50216
47559.34752,"Derby (WA)",50217
47481.21799,"Dianella",50218
45014.66667,"Dumberning",50229
36100.38095,"Dingup",50219
30874.31579,"Dinninup",50220
58388.90909,"Djugun",50221
30108.0,"Dumbleyung",50230
34862.28571,"Dongara",50222
33713.33333,"Donnybrook (WA)",50223
37208.29412,"Dudley Park (WA)",50227
55678.36952,"Duncraig",50231
37462.28571,"Dumbarton",50228
38856.77193,"Esperance",50255
73500.63158,"Eucla",50256
40933.30351,"Dunsborough",50232
59098.0,"Durack (WA)",50233
36348.0,"Dwellingup",50234
42588.0,"Eagle Bay",50235
45708.0,"Exmouth",50257
39489.22449,"East Bunbury",50236
43012.25993,"East Cannington",50237
39751.63636,"East Carnarvon",50238
49448.0,"Gelorup",50276
62682.84848,"East Fremantle",50239
63552.44874,"East Perth",50240
34119.42857,"East Pingelly",50241
28548.0,"East Rockingham",50242
50200.54582,"East Victoria Park",50243
35308.0,"Eastbrook",50244
43233.71429,"Eaton (WA)",50245
40636.44622,"Eden Hill",50246
50720.53219,"Edgewater",50247
0.0,"Fimiston",50261
0.0,"Fitzgerald River National Park",50262
37648.0,"Elgin (WA)",50248
39435.5,"Elleker",50249
48937.18919,"Ellenbrook",50250
41909.11111,"Embleton",50251
36348.0,"Emu Point",50252
32448.0,"Eneabba",50253
34593.78313,"Erskine (WA)",50254
34644.94323,"Falcon",50258
46275.27273,"Ferguson (WA)",50259
28850.32558,"Fitzroy Crossing",50263
45462.60674,"Ferndale (WA)",50260
74513.60284,"Floreat",50264
43754.06061,"Forrestdale",50266
37872.13793,"Gingin",50284
37648.0,"Ginginup",50285
43808.86957,"Forest Grove (WA)",50265
44390.10526,"Forrestfield",50267
35677.03226,"Frankland River",50268
53913.72581,"Fremantle",50269
29662.28571,"Gabbadah",50271
0.0,"Gap Ridge",50272
28668.93023,"Furnissdale",50270
70238.69767,"Garden Island (WA)",50273
32881.33333,"Gascoyne Junction",50274
16848.0,"Gascoyne River",50275
35884.63366,"Geographe",50277
40978.47619,"Geraldton",50278
31581.33333,"Gibson",50279
33082.88372,"Girrawheen",50286
14681.33333,"Gibson Desert North",50280
18748.0,"Gibson Desert South",50281
32556.33333,"Gledhow",50287
26364.0,"Yarloop",50880
52122.49664,"Gidgegannup",50282
43281.33333,"Guilderton",50310
32371.52941,"Gilgering",50283
49719.42857,"Guildford (WA)",50311
59543.1087,"Gwelup",50312
41114.66667,"Yeagarup",50881
49588.33613,"Glen Forrest",50288
44912.70588,"Glenfield (WA)",50291
22127.59184,"Halls Creek (WA)",50313
42857.62963,"Glen Iris (WA)",50289
38242.03974,"Glendalough",50290
42095.36842,"Gnarabup",50293
35017.76744,"Gnowangerup",50294
45329.81818,"Golden Bay",50295
48976.57143,"Goode Beach",50296
29810.85714,"Goomalling",50297
56773.75758,"Gooseberry Hill",50298
38309.72549,"Gosnells",50299
39720.97297,"Gracetown",50300
43356.69565,"Grass Patch",50301
34457.09091,"Grass Valley",50302
22233.71429,"Green Head",50303
29068.0,"Greenbushes",50304
47511.63636,"Greenwood (WA)",50308
33104.87104,"Greenfields",50305
48724.0,"Greenmount (WA)",50306
14936.23529,"Greys Plain",50309
39148.0,"Greenough",50307
46285.56806,"Halls Head",50314
39322.03509,"Hamilton Hill",50317
58382.34343,"Hammond Park",50318
67922.57627,"Hannans",50319
57850.82686,"Harrisdale",50320
35277.41176,"Harvey",50321
40179.57895,"Hay (WA)",50322
68536.54167,"Cook",80021
36820.72727,"Haynes",50323
0.0,"Herdsman",50329
66002.05405,"Desert Springs",70050
36972.0,"Hazelmere",50324
46047.13043,"Heathridge",50325
50928.39216,"Helena Valley",50326
43548.0,"Douglas-Daly",70051
84448.0,"Henderson",50327
48088.625,"Henley Brook",50328
40790.71845,"Herne Hill (WA)",50330
31564.0,"Herron",50331
46995.93814,"High Wycombe",50332
34490.85714,"Highbury (WA)",50333
49348.0,"Highgate (WA)",50334
53934.11111,"Hilbert",50335
40268.41885,"Hilton (WA)",50338
57609.29032,"Hovea",50346
58859.81507,"Hillarys",50336
38021.56322,"Hillman",50337
31857.09091,"Howatharra",50347
38183.29412,"Hines Hill",50339
50267.33702,"Hocking",50340
30714.66667,"Hope Valley (WA)",50341
38537.47368,"Hopeland (WA)",50342
41228.0,"Hopetoun (WA)",50343
33748.0,"Horrocks",50344
0.0,"Houtman Abrolhos",50345
44918.71429,"Huntingdale (WA)",50348
60990.22222,"Iluka (WA)",50350
58622.62687,"Inglewood (WA)",50351
50348.0,"Hyden",50349
56962.64844,"Innaloo",50352
30714.66667,"Irishtown (WA)",50353
29414.66667,"Jalbarragup",50354
54861.7931,"Jandakot",50356
51563.90909,"Jane Brook",50357
41756.0,"Jarrahdale",50358
69590.85714,"Jerdacuttup",50359
39567.04762,"Jerramungup",50360
60537.28571,"Jindalee (WA)",50361
48015.61566,"Joondalup",50363
52950.65957,"Joondanna",50364
55361.24201,"Kalgoorlie",50371
31857.09091,"Julimar",50365
50587.42652,"Kalamunda",50367
37114.31579,"Jurien Bay",50366
44798.0,"Kalannie",50368
29668.3252,"Kalbarri",50369
38175.02703,"Kalgan",50370
53695.54098,"Kallaroo",50372
15748.0,"Kalumburu",50373
60198.0,"Kambalda East",50374
65598.0,"Kambalda West",50375
31561.63636,"Karawara",50377
28671.80952,"Kangaroo Gully",50376
47941.44262,"Kardinya",50378
58448.0,"Karlkurla",50380
26248.0,"Karloo",50381
26572.0,"Karlgarin",50379
90948.0,"Karrakatta",50384
44639.89189,"Karnup",50382
43463.78947,"Karragullen",50383
36653.88235,"Karrakup",50385
61889.17647,"Karratha",50386
56301.77358,"Karrinyup",50389
27568.77922,"Kendenup",50393
33789.26984,"Katanning",50390
28708.49383,"Kellerberrin",50391
40496.02632,"Kelmscott",50392
63344.86099,"Kensington (WA)",50394
37884.67546,"Kenwick",50395
0.0,"Keralup",50396
52700.24719,"Kingsley",50403
44388.21739,"Kewdale",50397
30173.0,"Keysbrook",50398
44013.51724,"Kiara",50399
40630.35294,"King Leopold Ranges",50400
51651.3033,"Kinross",50404
33960.2449,"Kojonup",50405
27148.0,"Kondinin",50406
41548.0,"King River",50401
32790.10526,"Kingsford (WA)",50402
29200.86344,"Koondoola",50408
32348.0,"Konnongorring",50407
28548.0,"Kuender",50413
50193.78313,"Landsdale",50427
28887.13043,"Kukerin",50414
30940.0,"Kulin West",50416
33748.0,"Lange",50428
51675.1137,"Kununurra",50417
36348.0,"Kwinana Town Centre",50418
20228.0,"Lake Austin",50420
36252.46194,"Langford",50429
54844.73913,"Lathlain",50430
30348.0,"Lake Clifton",50421
33624.19048,"Lancelin",50426
88515.74194,"Laverton (WA)",50431
39700.28426,"Leda",50432
93664.41791,"Leinster",50438
27681.33333,"Ledge Point",50433
66306.20896,"Leederville",50434
30859.11111,"Leeman",50435
55350.94118,"Leeming",50436
0.0,"Leeuwin",50437
66573.0,"Leonora",50439
46613.51724,"Leschenault",50440
51933.67493,"Lesmurdie",50442
0.0,"Lesley",50441
40248.0,"Lowden",50446
41142.80519,"Little Grove",50443
34892.7099,"Lockridge",50444
26930.22222,"Lockyer (WA)",50445
47001.65854,"Lower Chittering",50447
41070.44898,"Lynwood (WA)",50451
30921.91304,"Macleod (WA)",50452
49434.66667,"Madora Bay",50455
41323.86207,"Lower King",50448
29662.28571,"Ludlow",50449
39712.70588,"Lumeah (WA)",50450
52489.66667,"Madeley",50454
37287.20705,"Maddington",50453
50776.4585,"Maida Vale",50458
39468.0,"Malaga",50459
34614.66667,"Mandogalup",50460
29990.1875,"Mandurah",50461
35159.42857,"Manjimup",50462
34016.96552,"Manmanning",50463
36930.57261,"Marangaroo",50466
38298.0,"Marbelup",50467
18918.37037,"Marble Bar",50468
42748.0,"Mardella",50469
0.0,"Mardie",50470
38158.89494,"Margaret River (WA)",50471
59252.12371,"Marmion",50473
36719.42857,"Marradong",50474
35770.22222,"Marybrook",50477
32657.67742,"Mayanup",50478
50318.2439,"Maylands (WA)",50479
48884.43411,"Singleton (WA)",50712
46632.44444,"Martin",50475
58448.0,"Marvel Loch",50476
37569.85792,"McKail",50480
44672.5614,"Meadow Springs",50481
0.0,"Melaleuca",50487
56717.62457,"Melville (WA)",50488
34299.51515,"Meckering",50482
32333.96491,"Medina",50483
35753.71429,"Meekatharra",50484
30801.33333,"Meelon",50485
22402.54545,"Meerup",50486
30859.11111,"Menzies (WA)",50490
41039.30435,"Merredin",50491
39023.14451,"Middle Swan",50493
39195.61905,"Middlesex (WA)",50494
49452.0,"Middleton Beach",50495
39235.11656,"Midland",50496
38968.47244,"Mira Mar",50508
31692.7619,"Midvale",50497
36843.2381,"Miling",50498
88794.62577,"Millars Well",50499
56321.67021,"Mindarie (WA)",50504
40062.28571,"Mingenew",50505
